genes	logFC	logCPM	LR	PValue	FDR
ENSGMOG00000013551	2.31023636876965	4.80248475787701	654.105723596567	2.8589165867787e-144	6.96827930528229e-142
ENSGMOG00000013723	2.93845095646337	5.18695396838653	651.447918705023	1.0819767273042e-143	2.5972359531334e-141
ENSGMOG00000002255	2.07806016360717	5.36436817701417	649.504704322191	2.86304571013366e-143	6.77003480382799e-141
ENSGMOG00000014601	2.09327843178658	7.41168677253561	643.075770083436	7.16155048448261e-142	1.66853594596556e-139
ENSGMOG00000003572	2.39729428039901	7.83919087012347	641.385446752872	1.66965161445129e-141	3.83366529387706e-139
ENSGMOG00000004563	3.45148328231573	3.57286054630599	638.412005583425	7.4012710014385e-141	1.67511909251129e-138
ENSGMOG00000007414	5.38719828688884	2.53047671880801	637.029025596756	1.47940145554798e-140	3.30114890989389e-138
ENSGMOG00000015944	2.1640302288354	8.98133359209408	616.242776439854	4.90844095473491e-136	1.08006152841479e-133
ENSGMOG00000006004	2.28560336546698	5.03370361103775	616.11825983032	5.2242716207313e-136	1.13381007242803e-133
ENSGMOG00000009328	2.50077986317887	4.9602724744418	613.508207140267	1.93068030369116e-135	4.13348216910528e-133
ENSGMOG00000002139	2.48440408907603	5.16906138139844	609.635141399871	1.34309470347223e-134	2.83715325161474e-132
ENSGMOG00000014170	2.04004403697906	10.0168588005602	590.889946597505	1.60447609738189e-130	3.34469931721332e-128
ENSGMOG00000008227	3.69893555155601	2.95703713213678	589.343676409238	3.48071633174151e-130	7.16168686282867e-128
