genes	logFC	logCPM	F	PValue	FDR
ENSGMOG00000013890	-0.16487488471348	8.20288322718081	4.37080369273037	0.0625884423694529	0.450391965289914
ENSGMOG00000000352	-0.221265377776926	4.03797989433771	4.3703212273499	0.062600640534056	0.450391965289914
ENSGMOG00000000088	-0.144330088336611	8.06939401064052	4.36700792696349	0.0626844899732731	0.45078873604406
ENSGMOG00000019409	0.34185803614461	1.52082306028083	4.3657918388857	0.0627153001950646	0.450803892386126
ENSGMOG00000012359	0.176466625500252	5.75491423871771	4.36324129651038	0.0627799802452448	0.451062383225899
ENSGMOG00000000566	-0.178565887064156	3.96166044547593	4.36194967106627	0.0628127664101576	0.451091590872399
ENSGMOG00000017267	-0.551160850312777	0.0625918456320692	4.3604364929347	0.0628512032792211	0.451115549773961
ENSGMOG00000006692	-0.464004726391576	0.359244235205728	4.35955736966463	0.0628735475904241	0.451115549773961
ENSGMOG00000019246	0.213790225971606	5.37094105498097	4.35769772059006	0.0629208458382003	0.451248769285285
ENSGMOG00000019591	0.380007311829743	0.640744547179336	4.35257955477565	0.0630512480682948	0.451930841771035
ENSGMOG00000012592	-0.278175940845045	1.6517093204732	4.3517074570758	0.0630735009017005	0.451930841771035
ENSGMOG00000008544	-0.935996509652303	0.116118796803569	4.34876043751733	0.0631487701415784	0.45202661694479
ENSGMOG00000004458	-0.144811307351012	5.57424050122701	4.34862282708394	0.0631522875314226	0.45202661694479
ENSGMOG00000009170	-0.588645529378027	0.695113354877731	4.34780450531866	0.0631732092317468	0.45202661694479
ENSGMOG00000014068	-0.207542352104975	4.20843701177498	4.34171317613203	0.0633292129926746	0.452936529719011
ENSGMOG00000014734	-0.229021904773219	3.60321322686042	4.34003543664482	0.0633722647480031	0.453038138430649
ENSGMOG00000016647	0.210847543004203	3.55675022153274	4.33520032796634	0.0634965386947072	0.453323924077056
ENSGMOG00000005014	-0.193545063765767	2.80160392361043	4.33279100024944	0.0635585765508492	0.453323924077056
ENSGMOG00000014257	-0.561829752292676	0.755624092327507	4.33180731841221	0.0635839269210022	0.453323924077056
ENSGMOG00000003617	-0.24297982475909	2.70189558049619	4.33115503351188	0.0636007437770238	0.453323924077056
ENSGMOG00000007775	-0.306464039136151	2.61291331552044	4.33081574246244	0.0636094933664637	0.453323924077056
ENSGMOG00000019531	0.204026316231792	4.879481741485	4.33069920157474	0.0636124990492768	0.453323924077056
ENSGMOG00000010412	0.173708069853208	3.37890717521444	4.33063003507628	0.0636142829915848	0.453323924077056
ENSGMOG00000015331	-0.363101654816293	0.770215257970239	4.32640076814764	0.0637234817167838	0.453710201990183
ENSGMOG00000012043	0.204094657648243	3.77054514683382	4.32629311935177	0.0637262642041477	0.453710201990183
ENSGMOG00000009049	-0.64570877006532	3.21976097615796	4.32217275203387	0.0638328796099139	0.454263347146945
ENSGMOG00000011194	-0.36846705702318	6.21542436801395	4.31663144528671	0.0639766096868125	0.455078388798215
ENSGMOG00000000151	0.299098408718898	2.43179194259825	4.31543624898693	0.0640076629979503	0.455078388798215
ENSGMOG00000019885	-0.453542595193745	0.113543040408198	4.31441031870032	0.0640343333276489	0.455078388798215
ENSGMOG00000007784	-0.283536733803291	4.97571542032055	4.31309522428283	0.0640685409130033	0.455115560189792
ENSGMOG00000014510	-0.334658654241529	5.52768498638939	4.31148475347226	0.0641104624308821	0.455207469683289
ENSGMOG00000004161	-0.218333867925579	4.2609772447195	4.30902465678139	0.0641745656419225	0.455303964850758
ENSGMOG00000009822	-0.22884845678127	3.46579069603996	4.30873835687536	0.0641820309550222	0.455303964850758
ENSGMOG00000005948	0.164038905429928	4.17571977840644	4.30255492425848	0.0643435269583347	0.456217873841703
ENSGMOG00000004233	0.303665983715893	2.06480932710019	4.30158306770308	0.0643689550766085	0.456217873841703
ENSGMOG00000017052	-0.455079054987243	0.260106707103326	4.29992946424839	0.0644122492800928	0.45631880342496
ENSGMOG00000008087	0.364193623619946	3.15477373062126	4.29587094024616	0.0645186610462018	0.456475206739669
ENSGMOG00000007580	0.168266472150359	5.62006204974405	4.29532585215333	0.0645329694251652	0.456475206739669
ENSGMOG00000012619	0.147208906230657	6.76607644558802	4.29491090781542	0.064543864202156	0.456475206739669
ENSGMOG00000018717	0.203957019902497	5.04445032620716	4.29465510957289	0.0645505815719346	0.456475206739669
ENSGMOG00000009270	0.235203909011765	4.74793767571519	4.29269425262011	0.0646021031973368	0.4565210566453
ENSGMOG00000015315	-0.153939416332211	4.37789332486491	4.29153818528689	0.0646325027353824	0.4565210566453
ENSGMOG00000001885	0.216551756305979	2.74714606172711	4.29109104765584	0.0646442652476218	0.4565210566453
ENSGMOG00000018973	0.154857485617023	4.88403007905122	4.28896116794902	0.0647003306993439	0.456581101704437
ENSGMOG00000012266	-0.172950949804866	3.82901659139326	4.2885595733539	0.064710908722404	0.456581101704437
ENSGMOG00000005639	0.288401201572984	2.19211270111857	4.28607212529873	0.0647764758591763	0.456838495664222
ENSGMOG00000006577	0.167769778092811	3.87945982218201	4.28322114779927	0.0648517263162966	0.457102562205211
ENSGMOG00000003964	-0.348386648809215	0.892916119161768	4.2824489785123	0.0648721260126968	0.457102562205211
ENSGMOG00000013363	0.439317945994972	0.241601402214039	4.28069599554944	0.0649184669524197	0.457206022978619
ENSGMOG00000001295	0.337088405432358	1.95542892265443	4.27585261830391	0.0650467167161718	0.457206022978619
ENSGMOG00000002771	0.160905637857362	4.73525251789108	4.27584320423225	0.0650469662998889	0.457206022978619
ENSGMOG00000003599	0.458154590436591	0.553533341916296	4.27381523925704	0.0651007588371221	0.457206022978619
ENSGMOG00000000263	-0.582212296637535	0.894697605653091	4.27353398733387	0.0651082234900973	0.457206022978619
ENSGMOG00000019202	-0.162238548105425	3.95212557820452	4.27293056556162	0.0651242423597254	0.457206022978619
ENSGMOG00000007137	-0.184988268982175	4.09900436487068	4.2724758282597	0.0651363173619719	0.457206022978619
ENSGMOG00000007331	0.359614727010796	0.769955033517737	4.27168010578278	0.0651574534720079	0.457206022978619
ENSGMOG00000016821	-0.16408190285256	4.3990159401049	4.27160444653128	0.065159463586535	0.457206022978619
ENSGMOG00000018603	0.194027591612663	3.37523437429308	4.27091019732338	0.0651779119730758	0.457206022978619
ENSGMOG00000020307	-0.306746264037357	1.42539669245481	4.26896959268634	0.0652295141916484	0.457300496705283
ENSGMOG00000003977	-0.193668055055865	4.5398946560649	4.2682142707766	0.0652496124485253	0.457300496705283
ENSGMOG00000006130	0.146816776242367	4.82267845165542	4.26690332402575	0.0652845134196547	0.457341020414406
ENSGMOG00000000227	-0.468320297705493	0.875603457362091	4.25814829591041	0.0655181885304329	0.458420269865056
ENSGMOG00000020448	-0.134851743714412	9.05575585594939	4.2577122366046	0.0655298541233217	0.458420269865056
ENSGMOG00000000522	-0.266459600707264	2.1595060461039	4.25593476925311	0.065577432042642	0.458420269865056
ENSGMOG00000010977	0.136484871131914	5.55510607823489	4.25542198869267	0.0655911657037354	0.458420269865056
ENSGMOG00000016338	-0.409492341001563	2.55841424748276	4.25402552965677	0.0656285847083598	0.458420269865056
ENSGMOG00000000383	-0.275685379744851	2.56626455898446	4.25357356274534	0.0656407010989372	0.458420269865056
ENSGMOG00000002472	-0.176130212024005	4.07171456970155	4.25349202620913	0.0656428872358659	0.458420269865056
ENSGMOG00000009296	-0.149707474281511	7.78072007928455	4.25034679001102	0.0657272852373682	0.458620699213644
ENSGMOG00000006247	0.424803056503727	0.438185110609208	4.25024614372827	0.0657299881529296	0.458620699213644
ENSGMOG00000020431	0.408922142176468	0.600029737359707	4.24431965051958	0.0658893901441729	0.45952875737317
ENSGMOG00000016408	0.189477500269711	6.11622404038317	4.24290715727461	0.065927451769101	0.459590127601198
ENSGMOG00000018946	-0.493018565084673	0.737709472047429	4.24051680800054	0.0659919250359598	0.459657387691765
ENSGMOG00000004751	-0.192086438490757	4.44995156922508	4.24030243854148	0.0659977108850117	0.459657387691765
ENSGMOG00000001282	-0.371227739702218	1.06400539126084	4.23929540528412	0.0660248991871019	0.459657387691765
ENSGMOG00000010231	-0.209176060307746	3.03986463678915	4.23711426110272	0.0660838341069027	0.459747447159773
ENSGMOG00000018652	-0.383571368155151	0.804966097874217	4.23665027615308	0.0660963794528694	0.459747447159773
ENSGMOG00000000161	0.152823260235425	5.36779490962266	4.23467281300896	0.0661498796388302	0.459805537563919
ENSGMOG00000020142	-0.268212515170971	1.70676645749039	4.23392043141559	0.0661702493501994	0.459805537563919
ENSGMOG00000006852	-0.478394735066707	-0.0748803942638008	4.23309675050697	0.0661925582854973	0.459805537563919
ENSGMOG00000016185	0.211911343915041	3.23463546390461	4.22451126983331	0.0664256456723	0.461220685645068
ENSGMOG00000006676	-0.202340178866166	3.87750121807728	4.22233904622831	0.0664847801859292	0.461245689169053
ENSGMOG00000011970	0.180542096369254	5.13978730111124	4.221665745536	0.0665031226846493	0.461245689169053
ENSGMOG00000000520	0.151614265232844	4.98960576082644	4.22114369022872	0.0665173491638804	0.461245689169053
ENSGMOG00000017387	-0.222043189928559	2.97864516537612	4.21893958100626	0.0665774546278423	0.461458738916545
ENSGMOG00000012225	-0.260655543990941	2.57698716070449	4.21750885077038	0.0666165061987375	0.461525737255126
ENSGMOG00000017615	0.164050438352784	6.1925865800705	4.21315547920564	0.0667355051543196	0.461939265156329
ENSGMOG00000003840	-0.206176215495693	4.43128379049731	4.21304649347101	0.0667384876388552	0.461939265156329
ENSGMOG00000014895	-0.21844888544275	2.50478191873444	4.21194417679104	0.0667686627096107	0.461939265156329
ENSGMOG00000016316	-0.465539055242015	1.07759455512217	4.2110248570729	0.0667938412816773	0.461939265156329
ENSGMOG00000012347	-0.367643988904329	2.36474275521734	4.2083508665592	0.0668671440108956	0.462242677744334
ENSGMOG00000015396	-0.4638713356893	0.250229147089077	4.20674395143665	0.0669112426050617	0.462280986834349
ENSGMOG00000000385	-0.283681699154198	1.7744044210807	4.20600431544998	0.0669315525316	0.462280986834349
ENSGMOG00000011938	-0.234991785185449	6.67963767120629	4.20059489801909	0.0670803236360706	0.463104862869505
ENSGMOG00000006635	-0.199566552767264	7.26519665667887	4.19845126167591	0.0671393915590847	0.463308999923983
ENSGMOG00000015112	0.148305951256568	6.1057085300529	4.1923788236424	0.0673070672022643	0.464245944105825
ENSGMOG00000018409	-0.164452862188795	4.31717102172684	4.19139493055399	0.0673342837560849	0.464245944105825
ENSGMOG00000001008	-0.16955036247168	6.70161931413344	4.19020389759505	0.0673672484486945	0.464269418225185
ENSGMOG00000018618	0.147045265176969	4.97349470769896	4.18868116120539	0.0674094229069895	0.464356314112797
ENSGMOG00000017949	-0.198846095580813	3.38846065504936	4.18126597849759	0.0676152648036029	0.465570078476715
ENSGMOG00000002458	-0.249365807468411	2.21864538521684	4.17861129945238	0.067689146363332	0.465874554242985
ENSGMOG00000017672	0.143088475859395	6.17871284665184	4.17637998710114	0.0677513225887355	0.466098235908314
ENSGMOG00000011472	0.130901571139007	7.603237518669	4.17497330090546	0.067790556655772	0.466163959209963
ENSGMOG00000008402	0.191244608836216	4.21712209726889	4.16856733515379	0.0679695821190135	0.467190484359399
ENSGMOG00000002594	0.21932150682561	2.94801368936032	4.16579600510176	0.0680472128162584	0.467519477030689
ENSGMOG00000008535	0.15859819530878	7.67284593030771	4.16328306054696	0.0681177004506612	0.467799126925267
ENSGMOG00000012921	-0.333801894897776	1.57637204078614	4.15713233087497	0.0682906088181928	0.468781600567542
ENSGMOG00000012416	0.130416973109454	6.73199500420512	4.15406436568042	0.0683770579718804	0.469136431926427
ENSGMOG00000010108	-0.199087946531891	3.62599844619856	4.15317870569316	0.0684020392914503	0.469136431926427
ENSGMOG00000003143	-0.333569800908415	2.19428850030083	4.15076461120507	0.0684701896817153	0.469398864749463
ENSGMOG00000004073	0.135131338967558	5.45354477991809	4.14867164466482	0.0685293425724559	0.469599412933243
ENSGMOG00000007676	0.166807329465246	5.03029422108197	4.14463580263536	0.0686435850201921	0.470177124433989
ENSGMOG00000009518	0.141822675462438	6.76371132181428	4.1420200884255	0.0687177538432328	0.470479965938018
ENSGMOG00000006941	-0.212213416342067	2.45427925685293	4.14039270698723	0.0687639484449651	0.470591099902667
ENSGMOG00000009656	-0.212559286620677	6.84802291939307	4.13849465339964	0.0688178748658036	0.470755027283237
ENSGMOG00000017347	0.374423910114852	1.35013655787657	4.13657392185394	0.0688724988898952	0.47085423527015
ENSGMOG00000005878	-0.181832687706455	4.11935917845362	4.13535070292067	0.0689073141991243	0.47085423527015
ENSGMOG00000010171	-0.196017562478161	3.65386463112708	4.13482387608942	0.0689223154772745	0.47085423527015
ENSGMOG00000017668	0.320322248929154	1.04650978514742	4.13361141465511	0.0689568554082823	0.470885378714122
ENSGMOG00000006535	0.325143130908946	3.39243188537294	4.13067206348776	0.0690406789834387	0.47111069685277
ENSGMOG00000004049	-0.316975946446092	3.0469294419324	4.13035100894012	0.0690498423631145	0.47111069685277
ENSGMOG00000010040	0.140659799360867	6.04671728502961	4.12512357099974	0.0691992533148533	0.47176608712828
ENSGMOG00000010420	-0.154094849105205	4.7208946769599	4.12488868040317	0.0692059763621264	0.47176608712828
ENSGMOG00000016209	0.380585251193467	0.617360783746091	4.11461155308621	0.0695009218942683	0.473571140681726
ENSGMOG00000019050	-0.16701200209317	4.01745024470016	4.10841737168156	0.0696794417820637	0.473985838506894
ENSGMOG00000007652	0.149805182670052	4.50139406230594	4.10741541673153	0.069708372019834	0.473985838506894
ENSGMOG00000018737	0.140021366753427	7.08802994725581	4.10510016065346	0.0697752791447527	0.473985838506894
ENSGMOG00000011859	0.253849149788703	3.71067244831463	4.10379701077518	0.0698129730219532	0.473985838506894
ENSGMOG00000013422	-0.466879115783109	0.0018915319388925	4.1025281044216	0.069849700627826	0.473985838506894
ENSGMOG00000012733	0.244674748643212	6.34871638838361	4.10136167371732	0.0698834832531536	0.473985838506894
ENSGMOG00000007158	-0.254036962806408	2.71649903710432	4.10131330039377	0.0698848846972257	0.473985838506894
ENSGMOG00000016174	0.134933950824342	5.61811224229835	4.10031875360375	0.0699137058480044	0.473985838506894
ENSGMOG00000007084	0.2301549638137	4.59766595925586	4.10006793132148	0.0699209767958555	0.473985838506894
ENSGMOG00000011714	0.139159622006835	6.2961916808549	4.09815957440111	0.0699763277673885	0.473985838506894
ENSGMOG00000006856	-0.248787754517887	3.3350973324825	4.09794419590954	0.0699825781231808	0.473985838506894
ENSGMOG00000009392	0.189357983162498	6.72813794984734	4.09760689652126	0.0699923680532119	0.473985838506894
ENSGMOG00000015205	-0.220866516651067	2.88670717869907	4.09714834893798	0.0700056798655502	0.473985838506894
ENSGMOG00000000188	-0.207817116639653	3.12729136002574	4.09684903205877	0.0700143708404676	0.473985838506894
ENSGMOG00000008131	-0.207308517572012	2.79613429839879	4.09499568649146	0.0700682144019617	0.473985838506894
ENSGMOG00000003344	0.305920724409367	1.95138237156286	4.09483067032566	0.0700730109518232	0.473985838506894
ENSGMOG00000014914	-0.241532989497076	2.46125986267751	4.0947684500377	0.0700748196239022	0.473985838506894
ENSGMOG00000005404	-0.405801195135155	-0.0106508737370569	4.09081087192091	0.0701899807307969	0.47456041212135
ENSGMOG00000015547	-0.212234731150669	5.48184538317791	4.08839858920884	0.070260290435403	0.474831377615507
ENSGMOG00000007365	-0.240759945539788	2.35612583328615	4.08665848512988	0.0703110626099876	0.474970128753749
ENSGMOG00000005652	-0.17186890976611	4.35485472937173	4.08522190518642	0.0703530129016927	0.475049192018051
ENSGMOG00000014626	-0.375110569307144	1.3561902395361	4.08379394046787	0.0703947423383227	0.475126696676277
ENSGMOG00000007377	-0.277406655517168	6.47516878640088	4.0827089231595	0.0704264703129759	0.475136659250687
ENSGMOG00000003391	0.135732051150501	8.19991848049277	4.07907758133634	0.0705327865764161	0.475323754838119
ENSGMOG00000012060	0.17713701147949	4.67012236082654	4.07898523693175	0.0705354927716016	0.475323754838119
ENSGMOG00000019691	0.145034127710551	7.23786654922818	4.07862953826526	0.0705459178861023	0.475323754838119
ENSGMOG00000007517	0.665997007675553	-0.195046725983087	4.07762883320969	0.0705752576265436	0.475323754838119
ENSGMOG00000004837	-0.176317101559875	4.39454482382594	4.07596677711587	0.0706240209666759	0.475448295457613
ENSGMOG00000008550	-0.438854918524769	-0.089596199670981	4.0743902509734	0.0706703134992824	0.475556102750527
ENSGMOG00000004800	0.285310410439414	2.01724270295814	4.07333395358888	0.0707013512540109	0.475561208905994
ENSGMOG00000017956	-0.290018395754936	2.37014802769786	4.07222296628923	0.0707340142119135	0.475577237676504
ENSGMOG00000016741	0.144585056176224	6.96812819114469	4.06958765074479	0.0708115671073529	0.475807598678324
