genes	logFC.uvyes.oilhigh	logFC.uvyes.oillow	logCPM	F	PValue	FDR
ENSGMOG00000009067	0.0192486417664215	0.0172863687509592	6.47432806650436	0.037526881809023	0.963241614783727	0.976954176037346
ENSGMOG00000013454	0.0265999781725389	0.0134801860169615	3.64789116726329	0.0375211236935481	0.963247138857539	0.976954176037346
ENSGMOG00000004483	-0.0277019209625977	0.0278245059293398	2.22193718566395	0.0373043431255672	0.963455133803953	0.977089721180248
ENSGMOG00000011156	-0.0613918754287111	-0.162815092676119	-0.312285284218331	0.0372575985869031	0.963499990415342	0.977089721180248
ENSGMOG00000007171	0.0543059518174433	0.0638473422819322	0.977912163090342	0.0371645407298007	0.963589296723313	0.977119840479108
ENSGMOG00000008260	0.00418512197633217	0.0212867834653901	6.75312793162131	0.0370662098191574	0.963683673472784	0.977155097373622
ENSGMOG00000005973	0.0229051755406692	0.00471997041425279	5.53071693240302	0.0365891197522045	0.964141723840276	0.977559084544387
ENSGMOG00000001155	0.0192016334841634	-0.00265271094930278	6.35830512675649	0.036305515262658	0.9644141245717	0.977708882850556
ENSGMOG00000013906	-0.0482299192098438	0.0518681447246485	0.180514439639072	0.0362582309357448	0.964459549231266	0.977708882850556
ENSGMOG00000014806	-0.0200441272004394	0.0665224767696044	-0.294799178784023	0.0362344302312665	0.964482414763719	0.977708882850556
ENSGMOG00000008479	0.0182879776144197	-0.00307467534718595	5.23848741874799	0.0361869475943471	0.964528033517916	0.977708882850556
ENSGMOG00000016276	-0.0170812936097909	-0.032553389761896	3.90734883934261	0.03583217314166	0.964868957337052	0.977936745541701
ENSGMOG00000007518	0.050960336354015	-0.0160585977078439	1.24806371956758	0.0358288661874944	0.964872135813547	0.977936745541701
ENSGMOG00000006265	0.0348182175889682	0.0288908552828126	4.92357765942601	0.0354945053169008	0.965193566408876	0.97820204847856
ENSGMOG00000014589	-0.11046745510942	-0.0522426664063017	1.17481857982723	0.0353049742384194	0.965375820703003	0.978326275271039
ENSGMOG00000016319	-0.018595764311918	-0.00390010959666467	7.27682017876366	0.0351681094870368	0.965507454431921	0.978360055183988
ENSGMOG00000013057	0.0168768526500936	-0.0117849623557694	5.07584981687397	0.0350696917882903	0.965602122861818	0.978360055183988
ENSGMOG00000006799	0.0181486618600152	-0.00948982883821288	5.4306099053771	0.035043225461093	0.965627582696566	0.978360055183988
ENSGMOG00000018749	-0.0618858804994505	-0.0611368699746126	2.27440136646574	0.0350221265585184	0.965647879758246	0.978360055183988
ENSGMOG00000005554	-0.0495158083981154	0.0340802303721023	0.0991198865700057	0.034823968203077	0.965838530391489	0.978443183004933
ENSGMOG00000001589	-0.0193403581224867	-0.0320957949794103	3.81218246771155	0.0348127749948074	0.965849300761656	0.978443183004933
ENSGMOG00000003220	0.006503264061911	0.0569307292383029	1.26190942221077	0.0345224384128915	0.966128715999777	0.978665762923089
ENSGMOG00000006430	-0.0453548087719322	-0.0457869137336612	3.77095258267412	0.0341301092159551	0.966506429585121	0.978987883106086
ENSGMOG00000020280	0.0262502749019473	0.0269061499756898	3.85603841610005	0.0336550957939885	0.966963966126932	0.979332164838941
ENSGMOG00000006042	-0.0170502199980696	-0.0395839662880336	4.80508144591287	0.0336300224854982	0.966988123595985	0.979332164838941
ENSGMOG00000012101	-0.0396487602619192	-0.0530711055555237	1.76151509012032	0.0335911841993996	0.967025544576827	0.979332164838941
ENSGMOG00000011145	-0.0333833127648655	-0.00432722372406332	5.78688648575933	0.033212031021505	0.96739094582335	0.979586233742822
ENSGMOG00000004848	-0.00564180678413795	0.0120611386055718	6.21898200274115	0.0331766750161006	0.967425027259757	0.979586233742822
ENSGMOG00000000381	-0.0332438105751747	-0.0282034069386073	5.33225999658502	0.0331448668563766	0.967455689885701	0.979586233742822
ENSGMOG00000003472	0.020909057410582	0.00469893831018692	5.77769831738754	0.0330458830234647	0.967551115821229	0.979622348320512
ENSGMOG00000016119	0.0231730729160212	-0.0490780646357128	0.11959605588907	0.0328634725814998	0.967726996981363	0.979739912395966
ENSGMOG00000001816	-0.0136728609831134	0.0176901357887318	3.46587409700702	0.0326763380711667	0.967907469929678	0.979827186226381
ENSGMOG00000016790	0.0352940080226901	0.0249568447177266	7.77446936870467	0.0326501353575421	0.967932742862808	0.979827186226381
ENSGMOG00000017396	-0.00403443984047752	-0.0392424952040193	3.53940529442806	0.0323035725993365	0.968267076943606	0.980074369394745
ENSGMOG00000001764	-0.0129657871373395	0.0254378952119189	3.12479174648552	0.0322730820954804	0.968296497695193	0.980074369394745
ENSGMOG00000000077	0.016640605533046	0.0264292653662157	5.3462573950789	0.032009027640102	0.968551329299496	0.980271775094563
ENSGMOG00000017114	0.0120515827471333	-0.0436295230924576	1.19820536327522	0.0313863969479733	0.969152507099354	0.980819672112588
ENSGMOG00000017453	-0.00537587135539008	-0.0250869427823043	4.06175084424481	0.03121832755363	0.969314856482193	0.980871446132586
ENSGMOG00000001819	0.0297039955534595	0.0647780426631202	0.70098033406336	0.0311969533565909	0.969335505397539	0.980871446132586
ENSGMOG00000010697	-0.0257254647141408	-0.028277595158623	6.29508783453358	0.0311476169307768	0.969383169572014	0.980871446132586
ENSGMOG00000013599	-0.00717921705726256	-0.0269694332215345	5.49268315751924	0.0309436452481783	0.969580255227409	0.981006160552882
ENSGMOG00000012227	0.0308408478241692	0.046250341486334	2.98841490702993	0.0308859692442068	0.969635992157528	0.981006160552882
ENSGMOG00000017036	-0.0513281877741866	-0.040218467613901	2.12470569283598	0.0306843811078162	0.969830830769684	0.98114273073361
ENSGMOG00000006733	0.0313974277814019	0.0224846433310969	5.20413900334689	0.0303078594185302	0.970194862046711	0.98141407125495
ENSGMOG00000016278	0.044557539090368	0.00100531062656455	3.63316345804759	0.0302827857910325	0.970219109279328	0.98141407125495
ENSGMOG00000011751	0.0338579500507852	0.0432758882788266	3.1755556508101	0.0302212223189529	0.970278646546024	0.98141407125495
ENSGMOG00000009729	-0.00686976331685477	-0.0605896908969349	0.862872008825443	0.0299410595471653	0.970549639607104	0.98162760624872
ENSGMOG00000008027	-0.0127887607913651	0.024118372896271	4.28653468911052	0.0298145081404995	0.970672076490069	0.981685251790772
ENSGMOG00000013311	-0.0208128986781078	0.000702106738795762	4.94015576479338	0.0297583611882931	0.970726403436126	0.981685251790772
ENSGMOG00000002316	0.0191600781162882	0.00380466284894429	5.91482396093629	0.0292582828892772	0.971210420337442	0.982091172817682
ENSGMOG00000016236	-0.025382635380441	0.0165280374675818	2.59558538915364	0.029219869118078	0.971247611402444	0.982091172817682
ENSGMOG00000015614	0.19014979497282	-0.157717824477217	-1.1145230135298	0.0288361716257374	0.97161918246137	0.982287435569655
ENSGMOG00000019517	-0.0197855273664959	-0.0320021187570436	3.04086952729049	0.0288006037500445	0.971653634221041	0.982287435569655
ENSGMOG00000014985	-0.00299133550698742	0.0261325093297681	4.22294281024154	0.0287957041716053	0.971658380157321	0.982287435569655
ENSGMOG00000017178	-0.0194978981959604	-0.0190058288099347	6.41050980567324	0.0287719479760046	0.971681391764626	0.982287435569655
ENSGMOG00000005777	0.0134133610227672	0.0277556605938716	4.03420598777984	0.0285681799021637	0.971878797960012	0.982426412712492
ENSGMOG00000007068	-0.0194976150153613	-0.00747623099948558	10.382749808868	0.0282930379956973	0.972145420129569	0.982610569874694
ENSGMOG00000014863	-0.0184353943314247	0.00892275220553361	5.48727373426742	0.0282564722894481	0.972180859683869	0.982610569874694
ENSGMOG00000001516	-0.068318118173522	-0.0911759172097323	-0.0957125201695865	0.0281816061426028	0.972253424566546	0.982623328540036
ENSGMOG00000004119	0.020089536732387	-0.0573977667273477	1.6940520278445	0.0278904109679573	0.972535725947944	0.982811270914028
ENSGMOG00000009397	0.00431934033249912	0.0249342483302307	3.60235827245908	0.0278661090395154	0.972559289743632	0.982811270914028
ENSGMOG00000017719	-0.0846437098783323	-0.0787854472418521	-0.749269639521938	0.0275044285108535	0.972910059577101	0.983105135095075
ENSGMOG00000001824	0.0250756030888593	0.0163188905510826	6.44022507973833	0.0270899791722818	0.973312178723716	0.983396984607806
ENSGMOG00000000239	0.0227957160618275	0.0152687605836687	3.87217002899305	0.0270830944240162	0.973318860200186	0.983396984607806
ENSGMOG00000009170	-0.0185495815525264	-0.0771545047548796	0.716767350011885	0.026951982963094	0.973446110302929	0.983448587606255
ENSGMOG00000009889	-0.00444246690728591	0.0147754626815094	8.96839211305282	0.0269011906679115	0.973495411670195	0.983448587606255
ENSGMOG00000007340	0.0168669115892718	-0.00745138045595074	4.82889486533532	0.0267849299762245	0.9736082701268	0.983448587606255
ENSGMOG00000014849	-0.0151564978484093	-0.0274187287378201	5.04554073508448	0.0267832487179385	0.973609902291339	0.983448587606255
ENSGMOG00000009010	0.0403095548293711	0.0350973468530607	1.94674406869291	0.0266649350873354	0.973724768707404	0.983452628135212
ENSGMOG00000003967	-0.0314518013986917	-0.00530647343908298	7.55346532567681	0.0266555439577963	0.973733886857966	0.983452628135212
ENSGMOG00000004426	0.0237868188238717	0.00733486764500404	4.44179202422978	0.0263118922683166	0.974067614451729	0.983729078592114
ENSGMOG00000000673	-0.0252096447295408	-0.00746136494935957	4.55420760817623	0.0260511967494297	0.974320866052364	0.983924225786755
ENSGMOG00000006547	-0.0136540733860366	0.0165448853603622	3.81699424140626	0.0256309047733791	0.974729310623867	0.984276061910623
ENSGMOG00000008202	0.0426731582467065	-0.00582038141677843	1.40305817406725	0.0252780685523277	0.975072347413836	0.984561810357562
ENSGMOG00000009955	0.0264249663096478	-0.00316027609498183	7.06043040040867	0.0251534641313731	0.975193523117512	0.984623517151107
ENSGMOG00000014643	-0.00697329738691383	0.0204422192785311	4.44828486556828	0.0249208520580621	0.975419779099253	0.984766748431341
ENSGMOG00000001044	0.0025128869996427	0.0222895191153153	6.12546762232522	0.0248841049457394	0.975455527421956	0.984766748431341
ENSGMOG00000020433	0.0319608120077554	-0.0539529486427698	0.0223328941543783	0.0247972673541694	0.975540010529282	0.984791390640219
ENSGMOG00000009438	-0.0106333351872881	-0.028910672238709	4.87988855239222	0.0245521925354676	0.97577848420696	0.98491902399853
ENSGMOG00000004263	-0.0308022808155417	-0.0798617887249618	0.0925103391516381	0.0245438447991379	0.97578660823279	0.98491902399853
ENSGMOG00000003314	-0.0172857870045571	0.0250209363199364	2.4229912545695	0.0243634572019654	0.975962179942732	0.985035587723261
ENSGMOG00000018956	0.0103125806187536	0.0309715113433394	3.24031465876224	0.0242766665650395	0.976046665963827	0.985060210253341
ENSGMOG00000003322	-0.0236516689841951	-0.012388465240612	2.71902469605497	0.0241265068372063	0.976192857529903	0.985145189702075
ENSGMOG00000006717	0.0348633942277829	0.0600177260883406	1.08688871384287	0.023936212610538	0.976378157847216	0.985145189702075
ENSGMOG00000015342	-0.0878811099693464	-0.0603243307094243	-0.0441147773404952	0.0239281560555206	0.976386003833219	0.985145189702075
ENSGMOG00000000967	-0.00891524932848136	0.0495431723251073	1.25458691113591	0.0239249233464065	0.976389152070727	0.985145189702075
ENSGMOG00000004513	-0.0191581709362324	-0.00274254413514499	5.41195717247959	0.0238815992051814	0.97643134522536	0.985145189702075
ENSGMOG00000017923	-0.0259155875222216	-0.0224656150742168	9.32104640505518	0.0235971898032138	0.976708380224782	0.985364051758561
ENSGMOG00000017432	-0.0462038440745334	-0.074952172997933	-0.234177043257574	0.02337415318527	0.976925694695818	0.985433024675701
ENSGMOG00000015878	-0.0276873025653551	-0.0241784138841602	6.13235729457161	0.0232662576609969	0.977030841319071	0.985433024675701
ENSGMOG00000002176	0.0350256004730364	0.0348500631472652	2.57080495872503	0.023240551075196	0.977055894816752	0.985433024675701
ENSGMOG00000000407	0.0260513242526612	0.0109053448618339	8.33137071092304	0.0232386489916756	0.977057748605214	0.985433024675701
ENSGMOG00000012030	0.0281190927512457	-0.0146941974808191	3.48805131353448	0.0232185757063032	0.977077312455246	0.985433024675701
ENSGMOG00000000370	0.014875228029225	0.0547163249269498	1.28749702171835	0.023004167076359	0.977286306738703	0.985583169878042
ENSGMOG00000005969	-0.00773774286093411	-0.0173490497087523	5.77343843338498	0.0228974201541132	0.977390376507248	0.985627487825007
ENSGMOG00000006777	-0.169474429519138	0.141772562263103	-1.1282841154992	0.0228034613790334	0.977481989009555	0.985659238840724
ENSGMOG00000008858	0.0167674437185467	-0.0108126213151449	4.21034465196989	0.0225099494664295	0.977768232839943	0.985887233420174
ENSGMOG00000004135	0.0191333974076208	0.00638509257058432	4.61491333188367	0.0222602748551785	0.978011797998607	0.986013024332988
ENSGMOG00000013204	0.00925071597105263	0.0305765367695073	4.27150488657093	0.0222587511008166	0.978013284673604	0.986013024332988
ENSGMOG00000013061	-0.0495397107601556	-0.0420616072093972	0.796891270830255	0.0220459406998549	0.978220941099361	0.98616172974859
ENSGMOG00000018682	-0.0292190778061838	0.000880897352173728	3.58544717655861	0.0218823143182639	0.978380637898054	0.986240648734462
ENSGMOG00000007718	0.0516670019118768	-0.0189857790709444	-0.258802251676707	0.0218424500075392	0.97841954922031	0.986240648734462
ENSGMOG00000011112	-0.01074215542162	0.0100120975943272	5.29799389559192	0.0216362951317383	0.978620803163062	0.986289340143019
ENSGMOG00000002516	0.00913281993811686	-0.0104785272837276	4.23039507363545	0.0216343898375628	0.978622663376468	0.986289340143019
ENSGMOG00000007193	-0.0257370066525225	-0.0103646870687277	5.45862068543462	0.0216080808038372	0.978648350318206	0.986289340143019
ENSGMOG00000015433	0.0219505896220112	0.000420712122600196	6.16313913268689	0.0213003987902083	0.978948812481565	0.986531498310093
ENSGMOG00000020097	0.00173052755370572	-0.0401755167740645	1.73676909828577	0.021142261091487	0.979103279198921	0.986626509460776
ENSGMOG00000000979	-0.0165117628041203	0.00416099590642327	6.70563878452918	0.0208858241905531	0.979353820626549	0.98681831590946
ENSGMOG00000000560	-0.011865813479442	-0.0164965731121773	6.02721551815412	0.0207936077174656	0.979443934412381	0.986848458317281
ENSGMOG00000004997	-0.027475212689099	0.0163299528865919	1.30133223416332	0.020292901795285	0.979933383819741	0.987280926861103
ENSGMOG00000018829	0.0292640490145796	0.00307919262342001	2.88888165545334	0.0193638494411347	0.980842268010483	0.988135895986716
ENSGMOG00000016219	0.0152236650523507	0.0245013881678689	3.44422489584092	0.0191433393149712	0.981058128369072	0.988292625720777
ENSGMOG00000013710	0.0128026146124963	0.017689086935022	5.55201758404634	0.0190478960916293	0.981151575359365	0.988326027704687
ENSGMOG00000000002	0.0340227684626017	-0.000324513498112056	2.13644621210993	0.018780992910498	0.981412948512937	0.988510585327517
ENSGMOG00000002300	-0.00137456221504363	-0.0230800693654508	5.41023220754762	0.0187156883191015	0.981476911791065	0.988510585327517
ENSGMOG00000010686	0.0141118763477655	0.0216137852114001	6.47346824954256	0.0186760935452739	0.981515695563716	0.988510585327517
ENSGMOG00000005045	0.00103499080052612	0.0158595916735444	5.62809871495885	0.0183203591657989	0.981864219778811	0.988800844995335
ENSGMOG00000010991	-0.0269469028817994	-0.0332758446327205	2.61532388226306	0.0180397795366724	0.9821392092438	0.989017019296862
ENSGMOG00000003774	0.00403520266650325	-0.0153824767462002	4.2361895718039	0.0179170114435994	0.982259558189108	0.989069455326919
ENSGMOG00000014626	-0.0250338442963279	-0.0499447707087123	1.21485783490446	0.0178635713435327	0.982311950355492	0.989069455326919
ENSGMOG00000018207	-0.0116104871219013	-0.0225709271576172	4.18212390973106	0.017668703072422	0.98250302359104	0.98919670734532
ENSGMOG00000010169	-0.00298607802870179	-0.0427325219812973	0.705165519983061	0.0176116042506187	0.982559018221426	0.98919670734532
ENSGMOG00000002751	-0.0352811501138867	-0.0228872291026528	2.049992344659	0.0174731260799791	0.982694833153934	0.989272684837413
ENSGMOG00000009657	-0.00562230412884002	-0.0213328983813312	5.0681196489802	0.0173640352031077	0.982801840623069	0.989301763128024
ENSGMOG00000007253	-0.0189359261888538	-0.0182481324025261	4.5694322577273	0.0173070447855958	0.982857747777045	0.989301763128024
ENSGMOG00000009849	-0.0106293673144808	0.013483217638661	2.6619770288631	0.0172591191193341	0.982904765208695	0.989301763128024
ENSGMOG00000016885	0.0207108076979417	0.0247958395716683	9.67693751340395	0.0168717241513811	0.983284910198159	0.989623620633498
ENSGMOG00000019977	-0.0452362625629988	-0.0598225450210438	1.31250555627518	0.016636754644731	0.983515561692698	0.989794990658015
ENSGMOG00000010285	0.00417482763602055	-0.0174557100845468	6.05319697686392	0.0163240801764403	0.983822583145382	0.990043192480187
ENSGMOG00000019929	0.0783923527622513	-0.0175582843318658	-0.216790252442603	0.0158694176460526	0.984269215082946	0.990431848435009
ENSGMOG00000016582	0.011594150168834	0.0187834697578685	7.35742705494387	0.0157182283283801	0.984417783753537	0.990520545609608
ENSGMOG00000004786	0.0269555957339421	-0.00932949787929598	1.31195839784135	0.0155254033281428	0.984607302469232	0.990634497523831
ENSGMOG00000012940	0.0155807845349142	0.0180968879541919	6.3509641675645	0.0154800395764247	0.984651894262997	0.990634497523831
ENSGMOG00000014945	-0.00165865064294668	-0.030041422635105	3.65495867488146	0.0152658097809495	0.984862508734849	0.990737931324183
ENSGMOG00000018639	0.0562412228716686	0.0306699137630795	0.202740290657785	0.015252519167988	0.984875576700963	0.990737931324183
ENSGMOG00000020500	0.0393207168814081	0.0571711161509098	4.32308203323286	0.0149057127965485	0.985216641234724	0.991020212294338
ENSGMOG00000011564	0.0393584823070544	0.00171275980364999	0.337128288509406	0.0141717670485988	0.985938867183344	0.991658405240618
ENSGMOG00000006057	-0.0253426444238663	-0.0131344738337659	6.12063275274646	0.0141380271532061	0.985972082414252	0.991658405240618
ENSGMOG00000010685	-0.0210866576142645	-0.00585282606854977	7.33595253702633	0.0139687892054777	0.986138707374769	0.991725864990344
ENSGMOG00000008376	-0.00887948740316014	-0.020080073336936	4.68270828906473	0.0139470134727891	0.986160149161691	0.991725864990344
ENSGMOG00000015087	-0.00301895907617721	-0.0235480415801752	3.18164992413368	0.0138123811300781	0.986292728296229	0.991798349586559
ENSGMOG00000020319	-0.0371008144642655	-0.0665004728904272	1.73041195931285	0.0137195885683127	0.986384117223708	0.991829407694795
ENSGMOG00000002370	0.0221699145408275	0.0247349484921164	4.90331583396431	0.0135903340485402	0.986511432202661	0.991896584157153
ENSGMOG00000000146	-0.013310493927236	-0.0234186651100952	8.10908255989769	0.0134631087090243	0.986636766232633	0.991961760739132
ENSGMOG00000001628	0.00249637467643169	-0.0145119147366981	3.78780494599045	0.0133948209588858	0.986704046105782	0.991968565424511
ENSGMOG00000016714	-0.0138396107454333	-0.00848664076659937	6.3488185534256	0.0133166735124104	0.986781046391099	0.991985140951081
ENSGMOG00000007030	0.00786305335639931	-0.0112391087814417	4.92799148428379	0.0130010753802649	0.987092079465624	0.992236967051752
ENSGMOG00000013806	-0.0176203785323621	-0.00791338753102116	5.40510401294781	0.0128974454679325	0.987194234084233	0.992278807979817
ENSGMOG00000015736	0.00682200415059386	-0.0188550493684214	2.4902489825278	0.0128050598916276	0.987285314319994	0.99230951303787
ENSGMOG00000019525	0.0171269913817704	0.0220689686725952	2.80191269781293	0.0125865839453878	0.987500740409229	0.992465185306142
ENSGMOG00000018291	0.0118607845712652	-0.00496975248330619	5.73872454643954	0.012288539265555	0.987794708475575	0.992699770478182
ENSGMOG00000001401	-0.0302300256152969	-0.0363609813784285	2.28483602494102	0.0117797788125163	0.988296734234612	0.993123474201982
ENSGMOG00000005433	0.0152805867343578	-0.00339777378213107	2.86872407663058	0.0117348652296742	0.98834106685479	0.993123474201982
ENSGMOG00000015679	-0.00879100944205643	-0.0161479931832163	4.83814479010047	0.0116378766690033	0.988436808373827	0.993123474201982
ENSGMOG00000001199	0.00176368752852161	-0.0144777288652979	5.02692912466042	0.0116017235266514	0.988472499302262	0.993123474201982
ENSGMOG00000016991	-0.0200773303952065	-0.0111734585086331	5.34695727463061	0.0115543903775692	0.988519229460974	0.993123474201982
ENSGMOG00000013792	0.00288415141277065	0.0159980368720481	7.44897134366744	0.0114793329371189	0.988593335742035	0.993137060474272
ENSGMOG00000002649	0.00902324962877924	-0.0145864533977679	8.97644593403303	0.0113314230799954	0.988739389242088	0.993222918551722
ENSGMOG00000002046	-0.0175437409089086	-0.00605097922531389	6.83500479985608	0.0108874619660666	0.989177921985581	0.993507624226325
ENSGMOG00000007573	0.0164891923538258	0.0261199495279423	2.61616748800602	0.0108652918849735	0.989199826639394	0.993507624226325
ENSGMOG00000019488	-0.0356831363245371	-0.0386155354285451	0.697689920268919	0.0108048767494267	0.989259521193719	0.993507624226325
